,Type,Region,MunicipalityCode,Prefecture,DistrictName,NearestStation,TimeToNearestStation,MinTimeToNearestStation,MaxTimeToNearestStation,FloorPlan,Area,AreaIsGreaterFlag,LandShape,Frontage,FrontageIsGreaterFlag,TotalFloorArea,TotalFloorAreaIsGreaterFlag,BuildingYear,PrewarBuilding,Structure,Use,Purpose,Direction,Classification,Breadth,CityPlanning,CoverageRatio,FloorAreaRatio,Year,Quarter
5492,4,3,2,0,313,63,45,30.0,60.0,20,420,0,2,18.0,0,155.0,0,55,0,6,47,1,3,2,16.0,4,60.0,200.0,12,0
8848,4,3,24,0,0,117,6,6.0,6.0,20,250,0,2,13.0,0,115.0,0,69,0,17,15,1,8,11,6.0,14,60.0,200.0,8,2
8271,4,3,7,0,1240,104,5,5.0,5.0,20,710,0,1,10.5,0,1200.0,0,35,0,13,61,6,2,6,8.5,14,60.0,200.0,4,1
2552,4,3,1,0,1066,30,45,30.0,60.0,20,330,0,2,15.0,0,270.0,0,50,0,17,61,1,0,2,6.0,2,60.0,200.0,12,1
8362,4,3,4,0,571,20,45,30.0,60.0,20,200,0,2,10.0,0,95.0,0,62,0,17,15,6,0,8,7.0,10,70.0,200.0,2,0
3225,4,3,1,0,1215,11,20,20.0,20.0,20,190,0,6,16.0,0,105.0,0,72,0,17,15,1,5,2,6.0,0,50.0,80.0,11,2
6945,4,0,6,0,1270,71,29,29.0,29.0,20,195,0,7,14.0,0,480.0,0,31,0,6,83,6,4,2,20.0,9,80.0,200.0,9,3
1890,4,3,1,0,960,32,16,16.0,16.0,20,330,0,5,18.0,0,165.0,0,47,0,17,15,1,6,2,6.0,0,50.0,80.0,12,0
1993,4,3,1,0,676,30,45,30.0,60.0,20,350,0,2,24.5,0,380.0,0,67,0,17,61,3,7,2,6.0,8,60.0,200.0,10,0
7370,4,3,2,0,797,76,17,17.0,17.0,20,175,0,5,14.0,0,120.0,0,58,0,17,15,6,8,9,4.0,4,60.0,200.0,6,1
262,4,3,0,0,217,142,21,21.0,21.0,20,135,0,2,6.5,0,90.0,0,72,0,17,15,1,6,2,6.0,4,60.0,200.0,11,2
538,4,3,0,0,995,121,45,30.0,60.0,20,140,0,1,11.0,0,75.0,0,32,0,17,15,1,7,9,6.5,0,50.0,80.0,8,2
4226,4,3,2,0,1041,21,9,9.0,9.0,20,210,0,2,12.0,0,120.0,0,57,0,17,15,1,6,8,4.0,13,60.0,200.0,9,2
8447,4,0,6,0,75,71,24,24.0,24.0,20,290,0,3,11.5,0,610.0,0,28,0,13,79,6,4,2,7.5,6,80.0,400.0,6,2
6477,4,3,2,0,19,123,45,30.0,60.0,20,300,0,8,18.0,0,195.0,0,38,0,17,15,6,8,2,6.0,0,50.0,80.0,1,3
1409,4,3,0,0,149,27,45,30.0,60.0,20,270,0,1,10.0,0,85.0,0,43,0,17,15,6,3,2,6.5,0,50.0,80.0,8,0
6414,4,3,4,0,306,20,45,30.0,60.0,20,360,0,3,15.0,0,115.0,0,33,0,6,47,1,4,2,9.5,0,50.0,80.0,11,2
6791,4,3,2,0,85,34,25,25.0,25.0,20,320,0,6,22.0,0,150.0,0,49,0,17,15,6,8,9,3.5,4,60.0,200.0,4,1
7423,4,3,2,0,85,34,26,26.0,26.0,20,370,0,2,14.5,0,135.0,0,58,0,17,15,6,5,9,4.5,4,60.0,200.0,7,3
4198,4,3,0,0,100,27,4,4.0,4.0,20,190,0,2,12.0,0,130.0,0,63,0,17,15,6,3,2,25.0,2,60.0,200.0,2,2
2040,4,3,1,0,683,32,15,15.0,15.0,20,1400,0,3,31.0,0,400.0,0,46,0,17,77,1,3,2,16.0,2,60.0,200.0,10,3
5604,4,3,2,0,1261,34,22,22.0,22.0,20,330,0,3,14.3,0,105.0,0,17,0,17,15,1,7,2,3.0,4,60.0,200.0,9,3
2920,4,3,0,0,1034,138,45,30.0,60.0,20,180,0,2,9.0,0,130.0,0,51,0,17,15,6,5,2,6.5,15,70.0,200.0,1,1
6386,4,0,2,0,276,76,9,9.0,9.0,20,1300,0,5,36.0,0,80.0,0,30,0,2,100,6,2,7,13.0,6,80.0,400.0,5,1
8910,4,3,9,0,355,28,28,28.0,28.0,20,680,0,4,34.0,0,220.0,0,40,0,17,15,6,2,7,6.5,15,70.0,200.0,4,3
8485,4,3,2,0,345,34,13,13.0,13.0,20,200,0,8,18.5,0,195.0,0,45,0,17,15,6,6,2,9.0,4,60.0,200.0,3,2
5989,4,3,0,0,865,3,45,30.0,60.0,20,175,0,3,12.0,0,160.0,0,43,0,17,15,6,4,2,6.5,0,50.0,80.0,3,0
5539,4,3,2,0,825,34,19,19.0,19.0,20,340,0,3,17.0,0,185.0,0,24,0,17,15,1,5,2,5.0,6,80.0,400.0,12,3
8141,4,3,4,0,33,20,9,9.0,9.0,20,180,0,2,9.5,0,230.0,0,20,0,17,16,6,2,2,6.0,6,80.0,400.0,1,1
1018,4,3,0,0,368,89,18,18.0,18.0,20,190,0,1,13.0,0,115.0,0,63,0,17,15,1,7,2,6.5,10,70.0,200.0,10,1
9401,4,3,38,0,427,98,45,30.0,60.0,20,200,0,2,12.5,0,125.0,0,54,0,17,15,1,7,11,6.0,2,60.0,200.0,12,1
4786,4,3,1,0,603,39,11,11.0,11.0,20,380,0,8,27.5,0,155.0,0,54,0,17,15,6,7,2,5.0,15,70.0,200.0,2,0
2707,4,3,1,0,1129,31,10,10.0,10.0,20,370,0,2,11.0,0,340.0,0,51,0,17,61,3,6,2,6.0,1,60.0,200.0,10,1
4494,4,3,2,0,1318,74,45,30.0,60.0,20,300,0,2,12.5,0,115.0,0,69,0,17,15,1,0,8,4.5,0,50.0,80.0,10,3
7123,4,3,6,0,799,71,75,60.0,90.0,20,260,0,2,18.0,0,125.0,0,53,0,17,15,1,6,8,6.0,1,60.0,200.0,12,3
3334,4,3,2,0,165,84,18,18.0,18.0,20,700,0,2,23.0,0,350.0,0,53,0,6,61,1,6,2,10.0,0,50.0,80.0,11,1
3887,4,3,0,0,305,3,45,30.0,60.0,20,330,0,2,19.0,0,115.0,0,46,0,17,15,6,2,2,6.0,0,60.0,150.0,6,2
4849,4,3,2,0,875,123,45,30.0,60.0,20,300,0,1,6.5,0,85.0,0,69,0,17,15,1,8,2,6.0,0,50.0,80.0,9,0
365,4,3,0,0,226,65,16,16.0,16.0,20,240,0,2,12.5,0,220.0,0,41,0,17,15,1,0,2,6.5,0,50.0,80.0,9,1
2023,4,3,1,0,683,32,11,11.0,11.0,20,650,0,2,33.5,0,170.0,0,37,0,17,15,4,5,2,6.0,0,50.0,80.0,13,1
878,4,3,0,0,1338,3,21,21.0,21.0,20,155,0,2,11.0,0,105.0,0,70,0,17,15,1,7,2,6.5,4,60.0,200.0,9,3
8946,4,3,7,0,357,104,20,20.0,20.0,20,290,0,3,20.0,0,120.0,0,49,0,17,15,6,7,2,6.0,10,70.0,200.0,7,2
5978,4,3,2,0,623,34,24,24.0,24.0,20,145,0,2,8.0,0,100.0,0,65,0,17,15,6,5,2,6.5,6,80.0,400.0,4,0
4639,4,3,2,0,73,34,26,26.0,26.0,20,185,0,3,11.0,0,105.0,0,73,0,17,15,1,6,9,6.0,4,60.0,200.0,12,2
3374,4,1,0,0,1340,27,75,60.0,90.0,20,1000,0,6,18.5,0,610.0,0,30,0,6,85,6,0,2,16.0,13,60.0,200.0,1,3
4739,4,3,1,0,439,30,45,30.0,60.0,20,240,0,7,15.5,0,120.0,0,55,0,17,110,6,0,2,6.0,0,50.0,80.0,2,2
3654,4,3,0,0,529,3,45,30.0,60.0,20,105,0,3,7.0,0,85.0,0,62,0,17,15,6,5,8,6.5,0,50.0,80.0,5,2
9994,4,0,27,0,0,106,1,1.0,1.0,20,2000,1,1,44.5,0,740.0,0,44,0,6,43,6,3,11,7.5,6,80.0,400.0,3,0
6659,4,0,2,0,1328,84,45,30.0,60.0,20,550,0,8,29.5,0,310.0,0,67,0,1,61,6,3,2,20.0,5,60.0,200.0,6,1
7659,4,3,7,0,1372,120,45,30.0,60.0,20,200,0,2,10.0,0,85.0,0,71,0,17,15,6,0,9,6.0,0,50.0,80.0,10,3
3191,4,3,1,0,811,30,15,15.0,15.0,20,165,0,2,14.5,0,100.0,0,70,0,17,15,1,4,2,6.0,2,60.0,200.0,11,2
859,4,3,0,0,1338,3,45,30.0,60.0,20,110,0,2,8.0,0,80.0,0,69,0,17,15,1,4,2,6.5,4,60.0,200.0,11,3
5836,4,0,3,0,532,66,8,8.0,8.0,20,180,0,8,11.5,0,100.0,0,54,0,17,44,1,2,2,16.0,1,60.0,200.0,11,0
5891,4,3,1,0,1148,30,14,14.0,14.0,20,600,0,6,25.0,0,410.0,0,32,0,17,61,6,4,2,7.0,1,60.0,200.0,1,3
1093,4,3,0,0,356,3,45,30.0,60.0,20,170,0,3,12.0,0,140.0,0,33,0,17,15,1,0,2,6.5,0,50.0,80.0,8,3
9801,4,3,38,0,1308,23,105,90.0,120.0,20,2000,1,3,36.0,0,910.0,0,40,0,17,0,6,6,11,7.0,2,60.0,200.0,4,1
3547,4,3,2,0,1186,34,14,14.0,14.0,20,890,0,8,25.0,0,490.0,0,54,0,17,61,1,7,2,12.0,4,60.0,200.0,11,0
6576,4,3,2,0,1186,34,13,13.0,13.0,20,570,0,3,15.0,0,490.0,0,54,0,17,61,6,7,2,12.0,4,60.0,200.0,2,2
384,4,3,0,0,270,142,45,30.0,60.0,20,300,0,3,17.5,0,240.0,0,46,0,17,61,3,0,2,9.0,0,50.0,80.0,8,1
6212,4,3,4,0,74,20,29,29.0,29.0,20,140,0,5,11.0,0,105.0,0,63,0,17,15,1,0,2,5.0,0,50.0,80.0,12,3
4702,4,0,2,0,344,84,13,13.0,13.0,20,450,0,1,14.0,0,85.0,0,59,0,17,98,4,8,6,15.0,14,60.0,200.0,10,1
643,4,3,0,0,1034,138,8,8.0,8.0,20,300,0,8,14.5,0,130.0,0,45,0,17,15,1,4,8,2.5,0,50.0,80.0,8,1
4030,4,3,0,0,527,0,6,6.0,6.0,20,230,0,3,20.3,0,65.0,0,58,0,17,15,6,3,2,5.8,0,60.0,200.0,2,3
3396,4,0,2,0,586,74,13,13.0,13.0,20,1000,0,3,29.0,0,195.0,0,53,0,17,15,4,7,7,9.5,9,80.0,200.0,12,0
3429,4,3,0,0,414,3,45,30.0,60.0,20,200,0,2,12.5,0,140.0,0,67,0,17,15,6,5,2,6.5,0,50.0,80.0,5,3
6884,4,3,2,0,390,63,45,30.0,60.0,20,120,0,2,8.0,0,85.0,0,67,0,17,15,6,5,2,6.0,0,50.0,80.0,6,0
2843,4,3,0,0,347,3,19,19.0,19.0,20,240,0,2,9.0,0,140.0,0,51,0,17,15,6,7,2,12.0,5,60.0,200.0,7,3
6739,4,3,2,0,233,21,45,30.0,60.0,20,290,0,2,12.5,0,125.0,0,45,0,17,15,6,4,2,6.0,2,60.0,200.0,1,2
192,4,3,0,0,952,3,45,30.0,60.0,20,140,0,3,10.0,0,110.0,0,61,0,17,15,1,4,2,6.5,0,50.0,80.0,8,3
2231,4,3,1,0,980,30,45,30.0,60.0,20,320,0,2,23.0,0,120.0,0,69,0,17,15,6,4,8,6.0,0,60.0,150.0,9,3
4955,4,3,2,0,410,21,45,30.0,60.0,20,260,0,2,11.0,0,110.0,0,73,0,17,15,1,4,2,6.0,0,50.0,80.0,11,2
9822,4,3,25,0,275,71,25,25.0,25.0,20,320,0,3,20.0,0,130.0,0,63,0,17,15,6,7,11,9.0,2,60.0,200.0,2,3
2649,4,3,0,0,1174,27,45,30.0,60.0,20,165,0,7,13.0,0,120.0,0,58,0,17,15,6,4,2,9.0,0,50.0,80.0,7,3
4470,4,1,1,0,676,30,45,30.0,60.0,20,2000,1,1,23.0,0,2000.0,1,30,0,6,86,6,0,6,36.0,15,70.0,200.0,6,1
3891,4,3,0,0,305,3,45,30.0,60.0,20,150,0,2,15.5,0,120.0,0,67,0,1,110,6,0,2,6.5,0,50.0,80.0,6,2
1202,4,3,0,0,952,3,45,30.0,60.0,20,290,0,5,17.0,0,240.0,0,29,0,17,15,6,6,2,6.5,0,50.0,80.0,4,2
7439,4,3,2,0,875,76,45,30.0,60.0,20,180,0,3,11.0,0,130.0,0,62,0,17,15,6,0,9,4.5,0,50.0,80.0,2,1
5716,4,3,3,0,235,66,23,23.0,23.0,20,230,0,2,13.0,0,170.0,0,60,0,17,61,1,3,2,10.0,1,60.0,200.0,11,2
4521,4,3,0,0,1370,145,24,24.0,24.0,20,135,0,2,11.0,0,100.0,0,62,0,17,15,6,5,2,7.0,1,60.0,200.0,1,2
7761,4,3,8,0,208,59,45,30.0,60.0,20,280,0,3,28.5,0,250.0,0,50,0,17,15,6,0,2,7.5,10,70.0,200.0,10,1
7677,4,3,7,0,1372,120,45,30.0,60.0,20,260,0,5,15.5,0,160.0,0,56,0,17,15,1,2,2,6.5,0,50.0,80.0,9,0
6556,4,3,0,0,317,27,45,30.0,60.0,20,150,0,5,12.0,0,105.0,0,65,0,17,15,6,2,2,4.0,13,60.0,200.0,3,3
2013,4,3,1,0,656,30,18,18.0,18.0,20,340,0,5,18.0,0,145.0,0,56,0,17,15,1,6,2,6.0,2,60.0,200.0,11,3
2642,4,3,0,0,356,3,45,30.0,60.0,20,120,0,3,7.5,0,80.0,0,64,0,17,15,6,4,2,6.5,0,50.0,80.0,4,0
9642,4,3,20,0,610,41,8,8.0,8.0,20,920,0,3,15.5,0,350.0,0,50,0,17,15,6,3,6,7.5,2,60.0,200.0,2,0
4448,4,3,2,0,1315,63,26,26.0,26.0,20,500,0,2,14.0,0,165.0,0,42,0,17,61,1,4,2,7.0,0,50.0,80.0,11,1
8969,4,3,7,0,306,120,10,10.0,10.0,20,990,0,1,25.0,0,300.0,0,24,0,17,85,6,4,7,13.0,2,60.0,200.0,7,1
5597,4,0,1,0,576,30,23,23.0,23.0,20,300,0,3,6.5,0,560.0,0,23,0,13,35,6,8,7,10.0,6,80.0,400.0,5,3
144,4,3,0,0,1185,142,18,18.0,18.0,20,160,0,2,11.0,0,115.0,0,76,0,20,110,1,3,2,6.5,0,50.0,80.0,10,1
8648,4,3,2,0,410,21,45,30.0,60.0,20,230,0,5,15.0,0,140.0,0,64,0,17,15,6,6,2,6.0,0,50.0,80.0,3,0
5699,4,0,1,0,1066,30,19,19.0,19.0,20,280,0,1,14.5,0,240.0,0,76,0,17,15,6,5,7,28.0,5,60.0,200.0,2,2
6510,4,0,2,0,165,84,23,23.0,23.0,20,290,0,3,10.0,0,170.0,0,49,0,17,75,6,4,2,22.0,2,60.0,200.0,2,0
7536,4,3,2,0,838,123,75,60.0,90.0,20,1600,0,1,27.0,0,240.0,0,56,0,1,15,6,5,7,9.5,15,60.0,200.0,7,1
1517,4,3,0,0,317,27,45,30.0,60.0,20,130,0,2,8.0,0,155.0,0,67,0,17,93,6,0,2,8.0,13,60.0,200.0,9,1
254,4,3,0,0,1248,142,18,18.0,18.0,20,230,0,3,9.0,0,230.0,0,46,0,17,61,3,0,2,4.0,4,60.0,200.0,8,3
3142,4,3,1,0,792,32,14,14.0,14.0,20,175,0,3,14.5,0,85.0,0,74,0,17,15,1,3,8,6.0,1,60.0,200.0,13,2
2118,4,3,0,0,1174,27,45,30.0,60.0,20,450,0,2,18.5,0,210.0,0,34,0,17,15,6,8,2,7.0,0,50.0,80.0,4,1
6672,4,3,2,0,422,34,19,19.0,19.0,20,430,0,2,12.5,0,520.0,0,76,0,6,79,6,2,2,18.0,8,60.0,200.0,4,3
1695,4,0,0,0,10,3,45,30.0,60.0,20,2000,1,2,32.0,0,1800.0,0,41,0,6,61,6,0,2,17.0,0,50.0,80.0,2,2
1972,4,0,1,0,971,12,7,7.0,7.0,20,420,0,3,12.0,0,650.0,0,31,0,2,79,6,8,7,10.5,6,80.0,400.0,8,0
7631,4,3,3,0,559,66,45,30.0,60.0,20,1200,0,3,38.0,0,490.0,0,53,0,1,61,6,3,2,6.0,10,70.0,200.0,6,0
8904,4,3,6,0,1296,71,16,16.0,16.0,20,270,0,2,11.0,0,200.0,0,76,0,17,15,6,4,2,6.0,0,50.0,80.0,2,2
2677,4,3,1,0,1131,30,17,17.0,17.0,20,330,0,1,14.0,0,120.0,0,21,0,17,15,4,7,7,11.5,2,60.0,200.0,11,3
2345,4,3,0,0,995,121,28,28.0,28.0,20,240,0,3,9.0,0,105.0,0,41,0,17,61,6,6,2,9.0,13,60.0,200.0,6,2
4227,4,3,0,0,106,145,7,7.0,7.0,20,210,0,2,19.0,0,130.0,0,50,0,17,15,6,0,2,6.0,2,60.0,200.0,2,3
5632,4,3,2,0,213,34,8,8.0,8.0,20,150,0,2,10.5,0,310.0,0,20,0,17,93,6,6,2,3.0,9,80.0,200.0,4,0
5136,4,3,1,0,471,30,21,21.0,21.0,20,420,0,3,15.5,0,185.0,0,48,0,17,110,6,2,2,6.0,0,50.0,80.0,5,1
7116,4,3,3,0,892,66,45,30.0,60.0,20,210,0,2,10.0,0,115.0,0,56,0,17,15,6,5,2,6.0,10,70.0,200.0,4,0
4066,4,3,2,0,993,79,9,9.0,9.0,20,930,0,3,27.0,0,230.0,0,22,0,17,15,3,2,9,4.0,15,60.0,200.0,10,1
3575,4,3,1,0,439,30,45,30.0,60.0,20,220,0,2,13.5,0,115.0,0,53,0,20,15,6,8,2,6.0,0,50.0,80.0,4,0
4704,4,0,2,0,344,84,11,11.0,11.0,20,980,0,1,37.0,0,200.0,0,33,0,17,47,4,4,2,22.0,2,60.0,200.0,10,0
4158,4,3,2,0,1041,21,13,13.0,13.0,20,310,0,2,15.0,0,140.0,0,59,0,17,15,6,7,2,6.0,4,60.0,200.0,13,0
8473,4,3,6,0,90,71,18,18.0,18.0,20,290,0,2,13.0,0,120.0,0,53,0,17,15,6,2,9,4.0,10,70.0,200.0,6,1
7234,4,3,6,0,311,71,23,23.0,23.0,20,115,0,2,6.5,0,75.0,0,73,0,17,15,1,4,2,5.0,13,60.0,200.0,12,3
2437,4,3,0,0,175,65,9,9.0,9.0,20,310,0,5,18.0,0,220.0,0,41,0,17,47,6,6,2,16.0,0,50.0,80.0,5,2
1921,4,3,0,0,216,3,45,30.0,60.0,20,130,0,3,10.5,0,135.0,0,41,0,1,15,6,5,2,18.0,0,60.0,150.0,6,3
3650,4,3,1,0,608,30,45,30.0,60.0,20,210,0,2,10.0,0,125.0,0,55,0,20,15,6,3,2,6.0,8,60.0,200.0,4,1
4232,4,3,0,0,106,145,8,8.0,8.0,20,100,0,2,8.0,0,90.0,0,54,0,17,15,6,4,2,7.0,2,60.0,200.0,1,3
6473,4,3,2,0,19,123,45,30.0,60.0,20,200,0,3,12.0,0,115.0,0,62,0,17,15,6,0,9,6.0,0,50.0,80.0,2,2
1819,4,3,1,0,596,30,14,14.0,14.0,20,170,0,2,12.0,0,125.0,0,48,0,17,15,1,5,2,9.0,2,60.0,200.0,9,2
1347,4,0,0,0,135,145,20,20.0,20.0,20,820,0,3,33.0,0,1400.0,0,45,0,2,43,4,4,7,16.0,2,60.0,200.0,11,0
1974,4,3,0,0,1192,3,75,60.0,90.0,20,360,0,1,18.5,0,130.0,0,57,0,17,15,6,8,7,14.0,15,70.0,200.0,1,3
3267,4,3,1,0,1198,30,45,30.0,60.0,20,165,0,2,9.0,0,110.0,0,57,0,17,15,1,4,2,6.0,4,60.0,200.0,13,2
4018,4,3,2,0,993,112,18,18.0,18.0,20,190,0,2,11.0,0,100.0,0,73,0,17,15,1,5,9,6.0,0,50.0,80.0,12,3
5330,4,3,2,0,85,34,29,29.0,29.0,20,330,0,8,19.5,0,90.0,0,52,0,17,15,1,6,2,20.0,2,60.0,200.0,9,1
2120,4,3,1,0,698,31,16,16.0,16.0,20,135,0,2,7.5,0,80.0,0,72,0,17,15,1,3,2,8.0,3,50.0,80.0,11,2
1554,4,3,0,0,717,27,24,24.0,24.0,20,660,0,2,21.0,0,500.0,0,45,0,1,15,6,5,7,7.0,15,70.0,200.0,4,3
7196,4,3,1,0,631,30,15,15.0,15.0,20,640,0,5,25.0,0,250.0,0,28,0,17,15,6,5,2,6.0,4,60.0,200.0,3,2
4587,4,3,0,0,1216,3,75,60.0,90.0,20,180,0,2,11.5,0,135.0,0,58,0,17,15,6,2,2,6.5,4,60.0,200.0,1,1
3427,4,3,0,0,414,3,45,30.0,60.0,20,200,0,2,11.0,0,140.0,0,66,0,17,110,6,0,2,6.5,0,50.0,80.0,6,3
5459,4,3,2,0,797,76,19,19.0,19.0,20,165,0,3,10.0,0,130.0,0,50,0,17,15,1,4,8,5.0,0,50.0,80.0,11,0
6646,4,3,0,0,1225,27,75,60.0,90.0,20,200,0,3,12.0,0,130.0,0,51,0,17,15,6,3,2,6.5,15,70.0,200.0,3,2
6257,4,3,2,0,1089,21,24,24.0,24.0,20,410,0,8,19.7,0,220.0,0,51,0,6,79,6,5,6,13.2,5,60.0,200.0,4,1
2786,4,3,1,0,859,115,5,5.0,5.0,20,220,0,2,12.0,0,190.0,0,42,0,17,15,1,2,8,6.5,1,60.0,200.0,8,3
742,4,3,0,0,1347,27,45,30.0,60.0,20,270,0,2,17.0,0,95.0,0,37,0,17,15,1,3,2,6.0,0,50.0,80.0,12,3
80,4,3,0,0,425,0,45,30.0,60.0,20,200,0,2,12.5,0,130.0,0,57,0,1,15,1,7,2,7.0,14,60.0,200.0,10,1
9224,4,3,29,0,291,119,16,16.0,16.0,20,220,0,8,16.0,0,105.0,0,64,0,17,15,1,4,11,6.0,2,60.0,200.0,9,1
8196,4,0,4,0,48,20,3,3.0,3.0,20,360,0,3,9.5,0,600.0,0,18,0,17,47,6,5,2,15.0,6,80.0,400.0,1,3
3893,4,3,0,0,305,3,45,30.0,60.0,20,170,0,2,10.5,0,120.0,0,67,0,1,15,6,2,2,6.5,2,60.0,200.0,6,1
3163,4,3,1,0,807,30,45,30.0,60.0,20,230,0,2,9.6,0,105.0,0,71,0,17,15,1,5,2,6.0,2,60.0,200.0,10,1
841,4,3,0,0,1353,3,45,30.0,60.0,20,105,0,3,15.0,0,210.0,0,50,0,10,44,1,0,2,8.0,5,60.0,200.0,11,3
9032,4,3,4,0,606,20,29,29.0,29.0,20,240,0,2,9.0,0,165.0,0,57,0,17,61,6,3,2,7.0,0,50.0,80.0,3,1
3784,4,3,0,0,356,3,45,30.0,60.0,20,350,0,2,20.0,0,145.0,0,48,0,17,61,6,7,2,6.5,0,50.0,80.0,1,2
4269,4,3,0,0,507,27,18,18.0,18.0,20,720,0,1,13.0,0,310.0,0,48,0,6,85,6,7,7,9.0,15,70.0,200.0,1,3
578,4,3,0,0,1298,3,10,10.0,10.0,20,175,0,3,13.7,0,105.0,0,69,0,1,15,6,7,8,6.5,2,60.0,200.0,8,2
4634,4,3,1,0,724,30,45,30.0,60.0,20,380,0,2,10.0,0,80.0,0,45,0,17,15,6,0,2,9.5,2,60.0,200.0,7,3
4801,4,3,1,0,629,30,13,13.0,13.0,20,230,0,2,10.0,0,165.0,0,32,0,17,15,6,2,7,6.0,5,60.0,200.0,6,1
3713,4,3,0,0,100,27,8,8.0,8.0,20,720,0,5,26.0,0,360.0,0,56,0,17,15,6,4,2,6.5,0,50.0,80.0,6,2
7846,4,3,2,0,318,123,45,30.0,60.0,20,330,0,2,12.5,0,180.0,0,50,0,17,15,6,7,2,6.0,0,50.0,80.0,2,1
8874,4,0,7,0,1289,120,4,4.0,4.0,20,1300,0,6,38.0,0,270.0,0,62,0,17,98,6,3,7,15.0,14,60.0,200.0,7,0
5652,4,3,3,0,1179,66,8,8.0,8.0,20,185,0,2,15.0,0,120.0,0,72,0,17,15,1,6,2,6.0,2,60.0,200.0,11,1
851,4,3,0,0,1338,3,45,30.0,60.0,20,150,0,3,10.0,0,100.0,0,74,0,17,15,1,3,2,6.5,4,60.0,200.0,13,1
7678,4,3,7,0,1372,120,45,30.0,60.0,20,260,0,3,19.0,0,195.0,0,51,0,17,15,1,7,2,6.0,10,70.0,200.0,9,0
6504,4,3,0,0,294,3,45,30.0,60.0,20,150,0,2,10.0,0,110.0,0,62,0,17,15,6,2,2,11.0,4,60.0,200.0,3,2
1404,4,3,0,0,149,27,45,30.0,60.0,20,270,0,3,17.0,0,90.0,0,40,0,17,15,1,8,2,6.5,0,50.0,80.0,11,3
4509,4,3,2,0,1090,63,45,30.0,60.0,20,440,0,3,16.1,0,135.0,0,56,0,17,15,1,3,2,1.8,0,50.0,80.0,10,1
3708,4,3,2,0,213,34,21,21.0,21.0,20,130,0,3,10.0,0,55.0,0,64,0,17,15,6,7,2,7.0,14,60.0,200.0,8,0
1909,4,3,0,0,216,3,45,30.0,60.0,20,160,0,3,10.5,0,220.0,0,48,0,17,47,6,0,2,15.0,2,60.0,200.0,5,2
3939,4,3,2,0,277,34,75,60.0,90.0,20,270,0,2,15.0,0,85.0,0,71,0,17,15,1,7,2,16.0,1,60.0,200.0,9,3
7257,4,3,6,0,316,71,45,30.0,60.0,20,240,0,2,12.0,0,110.0,0,41,0,17,15,1,0,8,6.0,10,70.0,200.0,8,3
7229,4,3,6,0,306,71,45,30.0,60.0,20,100,0,2,7.0,0,85.0,0,73,0,17,15,1,5,2,6.0,5,60.0,200.0,13,0
1539,4,0,0,0,315,27,14,14.0,14.0,20,2000,1,2,40.5,0,1400.0,0,55,0,6,83,3,3,2,28.0,13,60.0,200.0,9,1
943,4,3,0,0,353,27,19,19.0,19.0,20,130,0,3,10.0,0,145.0,0,51,0,17,15,1,0,2,6.0,0,60.0,150.0,8,3
9097,4,3,7,0,196,120,21,21.0,21.0,20,330,0,2,13.5,0,130.0,0,53,0,17,15,6,4,2,6.0,10,70.0,200.0,2,3
4746,4,3,1,0,439,30,45,30.0,60.0,20,260,0,5,16.0,0,200.0,0,45,0,17,110,6,5,2,16.0,0,50.0,80.0,1,2
5468,4,3,1,0,498,30,45,30.0,60.0,20,230,0,2,12.0,0,120.0,0,68,0,17,15,6,0,2,5.0,15,70.0,200.0,7,0
9590,4,3,23,0,0,93,28,28.0,28.0,20,620,0,6,10.5,0,170.0,0,56,0,17,105,6,2,11,10.0,2,60.0,200.0,7,0
5009,4,3,2,0,410,21,45,30.0,60.0,20,240,0,2,13.0,0,110.0,0,67,0,17,15,1,7,2,6.0,0,50.0,80.0,8,1
3157,4,3,0,0,1348,27,18,18.0,18.0,20,210,0,3,11.5,0,390.0,0,42,0,6,47,6,7,2,25.0,2,60.0,200.0,1,2
6443,4,3,4,0,42,20,12,12.0,12.0,20,190,0,3,10.0,0,110.0,0,71,0,17,110,1,5,2,5.5,1,60.0,200.0,10,0
83,4,3,0,0,425,0,45,30.0,60.0,20,240,0,2,10.0,0,160.0,0,64,0,17,44,1,3,8,10.0,13,60.0,200.0,9,3
8668,4,3,7,0,197,120,29,29.0,29.0,20,210,0,2,13.0,0,130.0,0,65,0,17,15,6,3,2,6.0,1,60.0,200.0,5,2
6487,4,3,2,0,1292,84,19,19.0,19.0,20,220,0,1,3.5,0,145.0,0,50,0,17,15,6,3,2,6.0,0,50.0,80.0,6,0
6400,4,3,4,0,300,20,15,15.0,15.0,20,210,0,2,21.0,0,115.0,0,71,0,17,15,1,2,2,6.0,0,50.0,80.0,9,3
4012,4,0,2,0,993,112,2,2.0,2.0,20,740,0,3,31.0,0,210.0,0,26,0,10,79,2,4,2,14.0,9,80.0,200.0,13,1
9710,4,3,25,0,275,71,25,25.0,25.0,20,250,0,5,14.0,0,115.0,0,47,0,17,15,6,4,11,11.0,2,60.0,200.0,7,1
2008,4,3,0,0,226,65,12,12.0,12.0,20,200,0,6,15.5,0,105.0,0,45,0,17,15,6,0,2,6.5,2,60.0,200.0,6,1
482,4,3,0,0,1272,142,12,12.0,12.0,20,290,0,2,11.5,0,120.0,0,70,0,20,15,1,4,2,6.5,0,60.0,150.0,9,2
