,Type,Region,MunicipalityCode,Prefecture,DistrictName,NearestStation,TimeToNearestStation,MinTimeToNearestStation,MaxTimeToNearestStation,FloorPlan,Area,AreaIsGreaterFlag,LandShape,Frontage,FrontageIsGreaterFlag,TotalFloorArea,TotalFloorAreaIsGreaterFlag,BuildingYear,PrewarBuilding,Structure,Use,Purpose,Direction,Classification,Breadth,CityPlanning,CoverageRatio,FloorAreaRatio,Year,Quarter
0,4,3,0,0,897,94,14,14.0,14.0,20,190,0,3,13.0,0,160.0,0,27,0,17,15,6,0,2,4.5,15,70.0,200.0,7,1
1,4,3,1,0,807,30,45,30.0,60.0,20,175,0,3,10.5,0,150.0,0,49,0,17,15,1,0,2,6.0,2,60.0,200.0,11,3
2,4,0,0,0,109,3,25,25.0,25.0,20,230,0,3,14.0,0,460.0,0,32,0,6,79,2,8,6,25.0,6,80.0,400.0,8,3
3,4,3,2,0,1043,123,20,20.0,20.0,20,175,0,3,8.0,0,115.0,0,72,0,17,15,1,2,9,4.0,0,50.0,80.0,11,3
4,4,3,2,0,410,21,75,60.0,90.0,20,250,0,2,12.5,0,115.0,0,66,0,17,15,6,3,12,6.0,0,50.0,80.0,5,3
5,4,3,2,0,1271,123,45,30.0,60.0,20,100,0,3,8.5,0,65.0,0,30,0,17,15,6,7,9,4.5,0,50.0,80.0,3,3
6,4,3,0,0,717,65,45,30.0,60.0,20,280,0,2,18.0,0,145.0,0,35,0,17,15,6,3,2,6.5,0,50.0,80.0,6,1
7,4,3,38,0,1309,47,75,60.0,90.0,20,165,0,2,9.5,0,130.0,0,50,0,17,15,1,3,11,4.0,2,60.0,200.0,8,3
8,4,3,0,0,106,145,14,14.0,14.0,20,125,0,8,10.0,0,85.0,0,57,0,17,15,1,6,2,6.5,13,60.0,200.0,12,3
9,4,3,38,0,473,23,25,25.0,25.0,20,540,0,8,32.0,0,75.0,0,31,0,17,15,6,3,9,2.0,10,70.0,200.0,7,3
10,4,3,4,0,598,20,45,30.0,60.0,20,175,0,1,10.0,0,105.0,0,45,0,17,15,6,6,2,6.0,10,70.0,200.0,3,2
11,4,3,2,0,937,123,23,23.0,23.0,20,500,0,2,16.0,0,230.0,0,47,0,17,61,6,8,2,4.0,0,50.0,80.0,1,3
12,4,3,0,0,1272,142,10,10.0,10.0,20,680,0,6,22.0,0,210.0,0,32,0,17,15,3,4,2,6.0,4,60.0,200.0,12,3
13,4,3,4,0,598,20,45,30.0,60.0,20,240,0,3,10.0,0,70.0,0,71,0,17,15,1,7,8,6.0,10,70.0,200.0,10,1
14,4,3,0,0,1279,3,20,20.0,20.0,20,145,0,3,9.5,0,145.0,0,50,0,17,61,3,5,2,5.0,1,60.0,200.0,8,1
15,4,3,0,0,601,121,13,13.0,13.0,20,590,0,3,27.0,0,260.0,0,31,0,17,15,6,2,9,6.2,0,50.0,80.0,4,0
16,4,3,2,0,1090,34,45,30.0,60.0,20,230,0,2,10.0,0,115.0,0,67,0,17,15,6,2,0,6.0,0,50.0,80.0,6,0
17,4,3,0,0,542,145,2,2.0,2.0,20,210,0,8,11.0,0,115.0,0,39,0,17,15,6,4,2,8.0,2,60.0,200.0,1,1
18,4,3,2,0,1043,123,16,16.0,16.0,20,940,0,3,26.5,0,400.0,0,35,0,1,61,1,0,2,11.0,0,50.0,80.0,8,2
19,4,3,0,0,270,27,45,30.0,60.0,20,260,0,8,18.5,0,160.0,0,51,0,17,44,6,2,2,6.0,0,50.0,80.0,6,2
20,4,3,2,0,73,34,29,29.0,29.0,20,155,0,3,8.0,0,100.0,0,72,0,17,15,1,0,2,4.0,4,60.0,200.0,12,0
21,4,3,6,0,75,71,21,21.0,21.0,20,480,0,1,17.5,0,490.0,0,44,0,17,61,3,7,2,7.0,6,80.0,400.0,13,2
22,4,3,2,0,1271,123,45,30.0,60.0,20,200,0,2,18.0,0,100.0,0,33,0,17,15,6,3,2,9.0,0,50.0,80.0,1,2
23,4,0,8,0,238,59,12,12.0,12.0,20,75,0,3,4.5,0,100.0,0,36,0,17,98,6,7,7,9.0,6,80.0,400.0,3,0
24,4,3,1,0,628,12,23,23.0,23.0,20,140,0,2,8.2,0,105.0,0,66,0,17,15,6,5,2,6.0,0,60.0,150.0,4,3
25,4,3,0,0,601,121,10,10.0,10.0,20,260,0,8,11.0,0,270.0,0,46,0,17,104,3,2,7,13.0,1,60.0,200.0,8,2
26,4,3,7,0,1284,120,23,23.0,23.0,20,1000,0,2,37.0,0,200.0,0,31,0,17,44,1,3,2,6.5,1,60.0,200.0,9,2
27,4,3,17,0,486,14,14,14.0,14.0,20,210,0,2,12.0,0,120.0,0,51,0,17,15,1,5,11,6.0,2,60.0,200.0,8,3
28,4,3,1,0,596,30,6,6.0,6.0,20,160,0,2,8.0,0,80.0,0,74,0,17,15,1,4,2,6.0,2,60.0,200.0,13,2
29,4,3,0,0,330,145,2,2.0,2.0,20,200,0,8,18.5,0,85.0,0,45,0,17,15,1,8,2,6.0,2,60.0,200.0,12,1
30,4,3,4,0,59,20,9,9.0,9.0,20,100,0,2,8.0,0,90.0,0,34,0,17,15,1,2,2,3.0,1,60.0,200.0,11,0
31,4,3,0,0,106,94,14,14.0,14.0,20,200,0,2,11.0,0,125.0,0,32,0,17,15,1,4,2,6.0,13,60.0,200.0,11,3
32,4,3,0,0,1034,138,16,16.0,16.0,20,200,0,2,12.5,0,110.0,0,34,0,17,15,3,8,2,7.0,0,50.0,80.0,12,1
33,4,3,38,0,1308,23,105,90.0,120.0,20,180,0,2,10.5,0,95.0,0,43,0,17,15,6,4,11,6.0,1,60.0,200.0,3,1
34,4,3,0,0,370,89,18,18.0,18.0,20,330,0,3,13.5,0,145.0,0,48,0,17,15,1,5,2,12.0,0,50.0,80.0,11,0
35,4,3,0,0,1248,3,45,30.0,60.0,20,260,0,2,12.0,0,230.0,0,33,0,17,15,6,2,2,6.5,4,60.0,200.0,7,1
36,4,3,0,0,1021,27,75,60.0,90.0,20,2000,1,1,32.0,0,700.0,0,54,0,6,1,6,2,7,15.0,15,70.0,200.0,2,1
37,4,3,4,0,50,20,7,7.0,7.0,20,150,0,6,16.5,0,105.0,0,72,0,17,15,1,2,2,10.0,6,80.0,400.0,11,3
38,4,3,7,0,1091,120,45,30.0,60.0,20,440,0,3,16.0,0,135.0,0,35,0,17,15,6,6,8,6.0,10,70.0,200.0,8,0
39,4,3,0,0,270,27,45,30.0,60.0,20,450,0,6,22.0,0,195.0,0,28,0,17,15,1,6,2,6.0,0,50.0,80.0,9,3
40,4,3,0,0,527,0,9,9.0,9.0,20,170,0,3,10.3,0,90.0,0,35,0,17,15,6,7,2,6.5,0,50.0,80.0,4,2
41,4,0,2,0,1303,34,14,14.0,14.0,20,1300,0,2,29.5,0,65.0,0,34,0,17,31,6,8,2,30.0,13,60.0,200.0,3,0
42,4,0,0,0,370,89,11,11.0,11.0,20,730,0,3,16.0,0,580.0,0,31,0,17,43,4,5,2,9.5,6,80.0,400.0,11,3
43,4,0,1,0,643,30,21,21.0,21.0,20,175,0,3,7.0,0,270.0,0,22,0,0,47,6,8,2,9.5,6,80.0,400.0,1,2
44,4,3,7,0,272,120,28,28.0,28.0,20,220,0,3,15.5,0,100.0,0,37,0,17,15,1,3,2,6.0,2,60.0,200.0,13,2
45,4,3,4,0,29,20,6,6.0,6.0,20,2000,1,2,50.0,1,930.0,0,32,0,10,43,6,3,2,6.0,4,60.0,200.0,6,3
46,4,3,2,0,1041,21,16,16.0,16.0,20,490,0,1,6.5,0,70.0,0,33,0,17,15,1,6,2,5.0,4,60.0,200.0,8,1
47,4,0,7,0,1332,120,45,30.0,60.0,20,125,0,3,9.5,0,140.0,0,23,0,20,110,4,2,7,12.0,6,80.0,400.0,8,2
48,4,3,0,0,446,6,6,6.0,6.0,20,220,0,3,20.0,0,100.0,0,60,0,17,15,1,8,2,4.0,2,60.0,200.0,13,2
49,4,3,0,0,370,89,29,29.0,29.0,20,480,0,1,38.0,0,175.0,0,35,0,17,15,6,7,2,5.0,10,70.0,200.0,2,2
50,4,1,1,0,688,115,45,30.0,60.0,20,1700,0,5,39.5,0,1000.0,0,36,0,6,1,6,7,2,8.0,8,60.0,200.0,5,2
51,4,3,0,0,74,3,19,19.0,19.0,20,250,0,3,9.5,0,105.0,0,44,0,17,15,6,4,2,4.0,9,80.0,200.0,4,0
52,4,3,1,0,1215,11,14,14.0,14.0,20,200,0,3,16.5,0,145.0,0,55,0,17,15,1,3,2,9.0,3,50.0,80.0,10,0
53,4,3,6,0,319,71,45,30.0,60.0,20,165,0,2,16.5,0,80.0,0,34,0,17,15,6,0,2,6.0,0,60.0,150.0,5,0
54,4,1,0,0,95,27,45,30.0,60.0,20,2000,1,1,23.0,0,420.0,0,18,0,17,16,6,5,2,5.0,13,60.0,200.0,8,0
55,4,0,1,0,583,30,18,18.0,18.0,20,170,0,3,8.0,0,210.0,0,17,0,17,47,6,4,2,11.0,6,80.0,400.0,6,2
56,4,0,20,0,499,41,7,7.0,7.0,20,155,0,2,10.0,0,165.0,0,50,0,17,15,6,4,7,8.0,5,60.0,200.0,3,3
57,4,3,0,0,370,89,20,20.0,20.0,20,250,0,2,12.0,0,135.0,0,68,0,17,15,6,5,2,9.0,0,50.0,80.0,6,3
58,4,3,0,0,704,27,29,29.0,29.0,20,115,0,2,7.0,0,50.0,0,39,0,17,15,6,6,9,5.0,15,70.0,200.0,6,2
59,4,3,8,0,238,59,18,18.0,18.0,20,330,0,2,12.0,0,160.0,0,57,0,17,15,6,6,2,6.0,4,60.0,200.0,4,3
60,4,3,0,0,1298,3,7,7.0,7.0,20,135,0,8,10.5,0,230.0,0,39,0,17,45,1,7,2,6.0,2,60.0,200.0,11,3
61,4,1,2,0,227,74,27,27.0,27.0,20,1500,0,5,38.0,0,570.0,0,39,0,6,85,6,4,7,24.5,7,60.0,200.0,8,1
62,4,3,1,0,619,11,21,21.0,21.0,20,180,0,2,11.0,0,105.0,0,58,0,17,15,6,7,2,6.0,0,50.0,80.0,4,1
63,4,3,2,0,993,112,9,9.0,9.0,20,195,0,2,11.5,0,100.0,0,29,0,17,15,1,4,2,7.5,2,60.0,200.0,13,1
64,4,0,9,0,331,28,3,3.0,3.0,20,280,0,2,14.5,0,70.0,0,76,0,17,47,4,5,2,5.0,6,80.0,400.0,8,2
65,4,3,0,0,198,3,45,30.0,60.0,20,165,0,2,10.5,0,140.0,0,48,0,17,15,6,4,2,6.5,0,60.0,150.0,3,1
66,4,3,0,0,356,3,45,30.0,60.0,20,155,0,3,11.0,0,160.0,0,38,0,17,15,6,8,2,5.0,0,60.0,150.0,2,2
67,4,3,0,0,1265,27,45,30.0,60.0,20,145,0,2,7.5,0,135.0,0,39,0,17,15,6,2,2,8.0,9,80.0,200.0,2,2
68,4,3,37,0,948,113,6,6.0,6.0,20,590,0,1,12.0,0,120.0,0,76,0,17,15,6,7,11,6.0,5,60.0,200.0,3,2
69,4,1,29,0,294,119,75,60.0,90.0,20,2000,1,2,50.0,1,2000.0,1,44,0,6,42,6,3,11,12.0,7,60.0,200.0,9,1
70,4,3,20,0,499,41,2,2.0,2.0,20,640,0,6,24.0,0,130.0,0,36,0,17,15,6,7,11,15.0,6,80.0,400.0,2,2
71,4,3,2,0,1041,21,23,23.0,23.0,20,140,0,3,9.0,0,65.0,0,27,0,17,15,6,4,9,4.0,13,60.0,200.0,3,1
72,4,3,0,0,952,3,45,30.0,60.0,20,220,0,2,12.0,0,125.0,0,66,0,17,15,6,4,2,20.0,2,60.0,200.0,5,0
73,4,3,4,0,598,20,45,30.0,60.0,20,340,0,3,12.0,0,240.0,0,52,0,17,15,6,4,2,6.0,10,70.0,200.0,4,3
74,4,3,0,0,995,121,19,19.0,19.0,20,175,0,2,11.6,0,120.0,0,50,0,17,15,6,0,2,5.5,2,60.0,200.0,3,2
75,4,3,0,0,529,3,75,60.0,90.0,20,210,0,1,13.5,0,160.0,0,45,0,17,15,6,5,2,6.5,0,50.0,80.0,5,1
76,4,3,2,0,682,74,45,30.0,60.0,20,950,0,1,23.5,0,270.0,0,37,0,17,15,1,3,7,12.0,15,60.0,200.0,8,3
77,4,3,2,0,682,84,45,30.0,60.0,20,195,0,8,7.0,0,95.0,0,29,0,17,15,6,2,9,6.0,0,50.0,80.0,3,0
78,4,0,1,0,630,30,14,14.0,14.0,20,190,0,3,16.0,0,145.0,0,73,0,1,15,1,0,2,16.0,6,80.0,400.0,11,2
79,4,0,2,0,1077,34,14,14.0,14.0,20,110,0,2,7.3,0,360.0,0,41,0,6,98,6,3,2,6.0,6,80.0,600.0,6,3
80,4,3,6,0,319,71,45,30.0,60.0,20,130,0,2,10.0,0,75.0,0,48,0,17,15,1,8,2,6.0,0,60.0,150.0,12,2
81,4,3,1,0,631,30,14,14.0,14.0,20,430,0,5,20.0,0,145.0,0,33,0,17,15,6,5,2,6.0,4,60.0,200.0,1,2
82,4,0,2,0,456,34,8,8.0,8.0,20,850,0,2,18.5,0,2000.0,1,28,0,2,80,3,3,7,15.0,6,80.0,600.0,12,0
83,4,0,1,0,630,30,12,12.0,12.0,20,240,0,2,20.0,0,150.0,0,73,0,1,15,1,8,2,6.0,6,80.0,400.0,11,3
84,4,3,2,0,344,84,5,5.0,5.0,20,200,0,1,24.0,0,85.0,0,22,0,17,15,1,3,9,4.0,1,60.0,200.0,10,3
85,4,3,2,0,1303,34,11,11.0,11.0,20,120,0,2,15.5,0,95.0,0,73,0,17,15,1,4,9,4.0,13,60.0,200.0,12,3
86,4,3,0,0,995,121,27,27.0,27.0,20,310,0,3,24.0,0,200.0,0,50,0,6,0,6,3,9,5.0,13,60.0,200.0,2,2
87,4,3,0,0,1034,138,12,12.0,12.0,20,260,0,6,20.0,0,90.0,0,42,0,17,15,6,0,2,6.0,0,50.0,80.0,6,1
88,4,3,21,0,895,80,45,30.0,60.0,20,240,0,6,24.0,0,190.0,0,50,0,17,15,6,7,7,6.0,10,70.0,200.0,3,1
89,4,3,9,0,1327,136,8,8.0,8.0,20,380,0,2,19.0,0,115.0,0,48,0,17,15,6,5,2,6.0,2,60.0,200.0,2,3
90,4,0,0,0,1375,3,4,4.0,4.0,20,145,0,2,6.0,0,470.0,0,37,0,6,85,6,3,2,16.0,6,80.0,400.0,7,2
91,4,3,1,0,1036,30,28,28.0,28.0,20,85,0,2,7.0,0,85.0,0,33,0,17,15,1,5,8,4.0,1,60.0,200.0,8,3
92,4,3,2,0,1302,112,45,30.0,60.0,20,1000,0,1,19.0,0,190.0,0,36,0,17,15,6,7,2,9.0,0,50.0,80.0,7,1
93,4,3,1,0,1136,30,15,15.0,15.0,20,480,0,6,25.0,0,220.0,0,48,0,6,15,6,8,2,4.0,2,60.0,200.0,2,2
94,4,3,0,0,18,3,25,25.0,25.0,20,100,0,3,6.5,0,100.0,0,32,0,17,15,6,0,2,5.5,2,60.0,200.0,1,3
95,4,3,4,0,306,20,45,30.0,60.0,20,290,0,7,17.0,0,150.0,0,31,0,17,15,1,3,2,6.5,0,50.0,80.0,10,1
96,4,3,20,0,499,41,1,1.0,1.0,20,1900,0,1,45.0,0,520.0,0,48,0,17,45,6,0,11,7.0,5,60.0,200.0,7,0
97,4,3,38,0,1309,47,105,90.0,120.0,20,150,0,2,9.0,0,110.0,0,35,0,17,15,6,3,8,6.0,2,60.0,200.0,7,0
98,4,3,0,0,217,142,45,30.0,60.0,20,200,0,5,15.0,0,185.0,0,23,0,17,47,3,8,2,8.0,4,60.0,200.0,9,1
99,4,3,0,0,529,142,18,18.0,18.0,20,100,0,8,10.5,0,70.0,0,31,0,17,15,6,2,2,6.5,0,50.0,80.0,11,2
100,4,3,2,0,1328,84,45,30.0,60.0,20,185,0,3,12.5,0,105.0,0,70,0,20,15,1,3,2,6.0,4,60.0,200.0,9,2
101,4,3,2,0,875,76,19,19.0,19.0,20,185,0,6,18.5,0,100.0,0,44,0,17,15,6,6,2,6.0,0,50.0,80.0,3,2
102,4,3,21,0,1173,80,4,4.0,4.0,20,480,0,3,20.5,0,320.0,0,48,0,17,15,6,0,11,7.5,2,60.0,200.0,2,3
103,4,3,4,0,933,20,45,30.0,60.0,20,2000,1,3,41.0,0,670.0,0,34,0,17,1,0,0,6,14.5,10,70.0,200.0,13,0
104,4,3,2,0,1043,123,13,13.0,13.0,20,1700,0,1,44.5,0,430.0,0,31,0,2,61,1,5,9,6.0,0,50.0,80.0,11,0
105,4,3,1,0,1215,115,21,21.0,21.0,20,195,0,3,11.5,0,110.0,0,71,0,1,15,1,2,2,6.0,1,60.0,200.0,9,3
106,4,3,0,0,1034,121,14,14.0,14.0,20,165,0,6,9.0,0,100.0,0,47,0,17,15,6,3,2,6.5,2,60.0,150.0,2,3
107,4,3,17,0,486,14,17,17.0,17.0,20,620,0,1,26.0,0,100.0,0,27,0,17,15,6,4,7,9.0,15,70.0,200.0,7,1
108,4,3,0,0,102,65,13,13.0,13.0,20,185,0,2,11.0,0,115.0,0,31,0,17,15,1,6,2,6.0,14,60.0,200.0,12,1
109,4,0,2,0,586,74,29,29.0,29.0,20,1600,0,5,39.0,0,200.0,0,47,0,6,98,6,8,6,24.0,15,60.0,200.0,6,3
110,4,3,2,0,318,123,45,30.0,60.0,20,1200,0,1,33.5,0,690.0,0,48,0,6,43,6,4,2,6.0,4,60.0,200.0,3,0
111,4,3,2,0,129,21,75,60.0,90.0,20,230,0,6,19.0,0,75.0,0,73,0,17,15,1,3,2,6.0,0,50.0,80.0,12,0
112,4,3,2,0,586,74,25,25.0,25.0,20,390,0,3,15.5,0,155.0,0,33,0,17,15,1,5,2,7.5,15,60.0,200.0,11,3
113,4,3,2,0,1186,34,7,7.0,7.0,20,165,0,2,11.5,0,105.0,0,62,0,17,15,6,2,2,6.0,2,60.0,200.0,1,1
114,4,0,1,0,1084,30,25,25.0,25.0,20,550,0,6,20.0,0,125.0,0,51,0,6,98,6,6,2,28.0,5,60.0,200.0,5,2
115,4,3,9,0,331,28,8,8.0,8.0,20,420,0,3,16.0,0,130.0,0,25,0,17,15,6,8,2,4.0,2,60.0,200.0,2,2
116,4,3,2,0,586,74,15,15.0,15.0,20,280,0,3,11.0,0,105.0,0,71,0,17,15,1,4,2,6.0,9,80.0,200.0,10,2
117,4,3,0,0,717,27,45,30.0,60.0,20,2000,1,3,30.0,0,2000.0,1,24,0,20,105,0,7,2,7.5,15,70.0,200.0,11,2
118,4,3,4,0,74,20,29,29.0,29.0,20,210,0,7,14.5,0,140.0,0,65,0,17,47,6,0,2,6.0,0,50.0,80.0,6,1
119,4,3,6,0,799,71,45,30.0,60.0,20,1300,0,1,30.5,0,730.0,0,47,0,17,15,6,3,8,5.0,10,70.0,200.0,2,3
120,4,3,4,0,306,20,45,30.0,60.0,20,270,0,5,15.5,0,165.0,0,40,0,17,15,6,0,2,6.5,0,50.0,80.0,5,0
121,4,3,2,0,129,21,75,60.0,90.0,20,280,0,2,11.5,0,110.0,0,70,0,17,15,1,4,2,6.0,0,50.0,80.0,10,0
122,4,3,8,0,260,59,75,60.0,90.0,20,760,0,1,45.0,0,440.0,0,76,0,2,85,6,3,7,13.0,10,70.0,200.0,2,0
123,4,3,1,0,768,11,14,14.0,14.0,20,180,0,3,12.5,0,120.0,0,69,0,17,15,1,2,2,6.0,1,60.0,200.0,8,3
124,4,3,0,0,1338,3,15,15.0,15.0,20,175,0,2,8.4,0,130.0,0,51,0,17,15,6,6,8,4.5,4,60.0,200.0,6,1
125,4,3,38,0,1308,47,75,60.0,90.0,20,155,0,2,8.5,0,130.0,0,43,0,17,15,6,5,11,6.0,4,60.0,200.0,7,0
126,4,3,2,0,1043,112,21,21.0,21.0,20,260,0,3,13.0,0,200.0,0,56,0,17,15,1,2,9,3.5,0,50.0,80.0,12,3
127,4,3,0,0,1298,3,4,4.0,4.0,20,85,0,2,7.4,0,125.0,0,31,0,17,15,6,4,2,7.0,5,60.0,200.0,6,0
128,4,0,0,0,145,3,16,16.0,16.0,20,240,0,1,7.5,0,270.0,0,15,0,17,44,3,8,2,12.0,13,60.0,200.0,10,0
129,4,3,14,0,763,1,13,13.0,13.0,20,120,0,2,5.5,0,75.0,0,37,0,17,15,6,4,6,22.0,2,60.0,200.0,2,2
130,4,3,2,0,220,84,19,19.0,19.0,20,145,0,3,16.0,0,95.0,0,73,0,17,15,1,6,2,9.0,0,50.0,80.0,12,1
131,4,3,0,0,286,3,25,25.0,25.0,20,70,0,2,7.0,0,100.0,0,38,0,17,15,6,7,8,7.5,1,60.0,200.0,5,1
132,4,3,2,0,875,76,15,15.0,15.0,20,105,0,2,6.5,0,105.0,0,33,0,17,15,6,4,8,3.0,4,60.0,200.0,6,1
133,4,3,1,0,471,30,29,29.0,29.0,20,280,0,2,11.0,0,130.0,0,52,0,17,15,6,2,2,6.0,0,50.0,80.0,6,0
134,4,3,10,0,1018,118,10,10.0,10.0,20,230,0,2,14.0,0,115.0,0,34,0,17,15,3,0,11,5.0,10,70.0,200.0,10,2
135,4,3,2,0,838,123,45,30.0,60.0,20,185,0,2,13.0,0,95.0,0,44,0,17,15,6,6,2,4.0,0,50.0,80.0,7,0
136,4,3,0,0,414,3,45,30.0,60.0,20,200,0,5,14.5,0,110.0,0,66,0,1,15,6,8,2,6.5,0,50.0,80.0,5,2
137,4,3,1,0,1236,30,105,90.0,120.0,20,380,0,3,21.5,0,175.0,0,56,0,17,15,6,8,2,6.0,11,50.0,80.0,3,1
138,4,3,1,0,1036,29,11,11.0,11.0,20,320,0,3,20.0,0,100.0,0,48,0,17,15,1,3,2,7.5,1,60.0,200.0,13,0
139,4,3,0,0,1353,3,45,30.0,60.0,20,75,0,3,9.5,0,90.0,0,24,0,17,15,6,2,2,4.0,3,60.0,200.0,5,2
140,4,3,1,0,705,30,45,30.0,60.0,20,460,0,1,3.5,0,260.0,0,52,0,17,15,6,5,2,5.5,0,60.0,150.0,2,3
141,4,0,2,0,834,34,13,13.0,13.0,20,150,0,2,5.5,0,125.0,0,76,0,17,47,4,6,2,11.0,6,80.0,600.0,9,3
142,4,3,1,0,534,30,45,30.0,60.0,20,240,0,2,9.0,0,170.0,0,53,0,20,15,6,8,2,7.0,0,50.0,80.0,4,0
143,4,3,0,0,417,3,45,30.0,60.0,20,260,0,3,11.5,0,180.0,0,55,0,17,15,1,3,8,5.0,0,50.0,80.0,8,1
144,4,3,7,0,357,104,12,12.0,12.0,20,400,0,1,5.0,0,150.0,0,45,0,17,44,1,8,2,6.0,0,50.0,80.0,11,3
145,4,3,7,0,1305,120,17,17.0,17.0,20,200,0,2,10.0,0,100.0,0,30,0,17,15,6,3,8,6.0,2,60.0,200.0,4,1
146,4,3,0,0,1216,3,45,30.0,60.0,20,170,0,2,10.0,0,130.0,0,57,0,17,15,6,4,2,7.0,0,50.0,80.0,2,0
147,4,3,0,0,88,142,13,13.0,13.0,20,640,0,1,50.0,1,470.0,0,43,0,20,61,6,8,2,6.5,2,60.0,200.0,12,0
148,4,3,2,0,389,34,45,30.0,60.0,20,240,0,2,11.0,0,130.0,0,67,0,17,15,6,2,2,6.0,4,60.0,200.0,6,1
149,4,3,0,0,100,27,2,2.0,2.0,20,670,0,1,22.5,0,410.0,0,54,0,17,61,1,6,2,6.0,2,60.0,200.0,12,3
150,4,3,2,0,1315,34,15,15.0,15.0,20,150,0,3,15.0,0,115.0,0,56,0,17,15,6,4,2,9.0,0,50.0,80.0,4,2
151,4,3,0,0,270,142,45,30.0,60.0,20,250,0,2,12.5,0,220.0,0,62,0,17,61,1,7,2,9.0,1,60.0,200.0,8,2
152,4,3,1,0,683,32,12,12.0,12.0,20,200,0,2,10.0,0,105.0,0,37,0,17,15,3,5,2,6.0,0,50.0,80.0,11,3
153,4,3,1,0,629,30,6,6.0,6.0,20,330,0,5,19.0,0,170.0,0,69,0,17,15,1,2,2,6.0,2,60.0,200.0,8,1
154,4,3,0,0,1245,65,21,21.0,21.0,20,260,0,2,10.0,0,230.0,0,48,0,17,15,1,8,2,15.0,1,60.0,200.0,12,2
155,4,3,0,0,414,3,45,30.0,60.0,20,200,0,2,11.5,0,105.0,0,67,0,17,15,6,2,2,6.5,0,50.0,80.0,6,2
156,4,3,1,0,631,30,12,12.0,12.0,20,200,0,2,12.5,0,120.0,0,39,0,17,15,1,5,2,5.5,4,60.0,200.0,8,1
157,4,3,2,0,586,74,16,16.0,16.0,20,880,0,1,50.0,1,125.0,0,43,0,17,15,6,2,2,6.0,15,60.0,200.0,4,2
158,4,3,0,0,1034,138,14,14.0,14.0,20,200,0,1,14.5,0,80.0,0,59,0,17,15,6,6,8,6.5,0,50.0,80.0,6,1
159,4,0,2,0,1090,34,45,30.0,60.0,20,780,0,8,25.0,0,170.0,0,56,0,6,98,4,7,2,20.0,4,60.0,200.0,8,2
160,4,0,1,0,772,30,19,19.0,19.0,20,110,0,1,12.5,0,150.0,0,25,0,17,47,6,6,7,10.0,8,60.0,200.0,4,1
161,4,3,25,0,600,72,75,60.0,90.0,20,400,0,3,15.0,0,135.0,0,34,0,17,15,6,6,11,8.0,0,50.0,80.0,7,0
162,4,3,0,0,217,3,45,30.0,60.0,20,360,0,2,14.5,0,290.0,0,46,0,1,61,6,7,2,18.0,4,60.0,200.0,4,2
163,4,3,0,0,362,89,45,30.0,60.0,20,1500,0,1,15.5,0,390.0,0,37,0,17,100,6,3,7,9.0,10,70.0,200.0,5,3
164,4,3,1,0,960,32,13,13.0,13.0,20,200,0,2,10.5,0,150.0,0,54,0,17,15,6,2,2,6.0,0,50.0,80.0,4,1
165,4,3,0,0,529,27,45,30.0,60.0,20,160,0,2,10.5,0,110.0,0,64,0,17,15,6,0,2,6.5,0,50.0,80.0,3,0
166,4,3,6,0,1244,71,45,30.0,60.0,20,460,0,2,18.5,0,195.0,0,50,0,17,15,6,5,7,10.0,5,60.0,200.0,1,2
167,4,3,7,0,196,120,21,21.0,21.0,20,220,0,3,19.5,0,145.0,0,34,0,17,15,6,6,2,4.0,0,50.0,80.0,7,2
168,4,3,4,0,1177,20,45,30.0,60.0,20,340,0,2,12.0,0,80.0,0,71,0,17,15,1,0,2,6.0,0,50.0,80.0,12,0
169,4,0,6,0,1263,71,29,29.0,29.0,20,2000,1,3,33.0,0,560.0,0,46,0,6,93,6,7,2,9.0,6,80.0,400.0,6,2
170,4,3,2,0,312,21,75,60.0,90.0,20,200,0,8,13.5,0,100.0,0,55,0,17,15,1,8,2,6.0,0,50.0,80.0,9,3
171,4,3,0,0,1225,27,75,60.0,90.0,20,420,0,6,13.0,0,460.0,0,51,0,17,61,6,0,6,11.0,15,70.0,200.0,1,3
172,4,3,6,0,799,71,45,30.0,60.0,20,250,0,2,11.0,0,120.0,0,68,0,17,15,6,6,8,6.0,10,70.0,200.0,7,2
173,4,3,0,0,1034,138,5,5.0,5.0,20,200,0,2,10.5,0,115.0,0,34,0,17,15,1,8,8,6.0,0,50.0,80.0,13,1
174,4,3,0,0,1348,27,16,16.0,16.0,20,165,0,2,9.0,0,150.0,0,59,0,17,61,6,7,2,4.0,1,60.0,200.0,7,1
175,4,3,7,0,1091,120,45,30.0,60.0,20,260,0,2,18.0,0,115.0,0,36,0,17,15,6,8,8,6.0,10,70.0,200.0,5,3
176,4,3,14,0,506,1,45,30.0,60.0,20,230,0,3,17.0,0,100.0,0,22,0,17,15,3,0,11,4.5,2,60.0,200.0,9,3
177,4,3,0,0,952,3,45,30.0,60.0,20,200,0,2,11.0,0,120.0,0,65,0,1,15,6,8,2,8.0,0,50.0,80.0,4,1
178,4,3,2,0,586,74,21,21.0,21.0,20,420,0,8,17.0,0,260.0,0,32,0,17,61,6,3,2,9.0,15,60.0,200.0,4,0
179,4,0,2,0,85,34,18,18.0,18.0,20,195,0,2,10.0,0,420.0,0,28,0,6,31,2,3,7,8.5,6,80.0,400.0,13,0
